Latitud,Longitud,Luminosidad
1.764052345967664,-0.20211702713566235,49.92923950450654
0.4001572083672233,-0.8332310006734793,98.65669029451817
0.9787379841057392,1.7336002474410015,68.73521833605682
2.240893199201458,0.19064900407720914,85.79423003172498
1.8675579901499675,-0.1778103936485962,50.49940856154623
-0.977277879876411,-1.085025119015919,39.620841840352824
0.9500884175255894,0.9722623328412471,73.18146859035453
-0.1513572082976979,1.4314716840449928,81.10362130180039
-0.10321885179355784,-0.2450730432591931,17.685584898843565
0.41059850193837233,-0.6232538101120374,90.53145230152275
0.144043571160878,-0.39599886600563744,42.80685863981096
1.454273506962975,-1.35852240228175,9.40895032993897
0.7610377251469934,1.3226025276669688,23.70573552510965
0.12167501649282841,0.0034439384342185293,5.746912565491636
0.44386323274542566,-0.0001967701085504745,37.93866559477056
0.33367432737426683,1.533703955410446,2.2633753539035184
1.4940790731576061,-0.7730822478242712,83.01398462114466
-0.20515826376580087,-0.40125493717108385,73.01414480152822
0.31306770165090136,-0.11535676437265875,31.71465962007933
-0.8540957393017248,1.011555448987993,40.69523936707438
-2.5529898158340787,1.5132355220559772,79.62773645622802
0.6536185954403606,0.9170686211979239,70.79963908733785
0.8644361988595057,0.7288930717878552,71.35747964474645
-0.7421650204064419,0.5520321430104638,92.41948092956814
2.2697546239876076,-2.8032340846449872,26.392835573810824
-1.4543656745987648,-0.3960531781701271,34.78850858040485
0.04575851730144607,-0.7131436220838693,12.778830924088712
-0.1871838500258336,1.3008336687012387,41.70491343138659
1.5327792143584575,-0.5528657928192442,67.93293826415983
1.469358769900285,2.070897409904509,9.906151264060215
0.1549474256969163,-0.3659083300934038,80.53539364300723
0.37816251960217356,-0.897630041656074,74.28518559317735
-0.8877857476301128,1.4449364810209575,20.68655694919145
-1.980796468223927,0.1729418541647085,60.23230195679709
-0.3479121493261526,0.28268849628368736,85.30402034723686
0.15634896910398005,1.0908695632652103,0.5064988648895818
1.2302906807277207,-0.20134816164355054,18.22116060415312
1.2023798487844113,-0.6806857550693184,24.26951153026221
-0.3873268174079523,0.8032750237333707,67.30562456888744
-0.30230275057533557,-0.34216382997053885,61.51197900331703
-1.0485529650670926,-0.47248884219904835,40.84871616635859
-1.4200179371789752,-0.6922568981588467,43.11082799859322
-1.7062701906250126,-0.04667126371866919,72.32253054552517
1.9507753952317897,-0.6195800882493349,57.07971598484831
-0.5096521817516535,0.869526007527249,45.88812209643153
-0.4380743016111864,-0.14688285276596932,1.814166603169165
-1.2527953600499262,0.32809176306796345,92.17427498743007
0.7774903558319101,-1.3630434995429042,15.855309269529139
-1.6138978475579515,0.8078343030528042,4.262439655231942
-0.2127402802139687,0.6606640291019935,73.04664836161066
-0.8954665611936756,0.7788500451366795,81.57348740723542
0.386902497859262,1.5073202527585416,40.754700904485965
-0.510805137568873,0.37957620568444406,57.826285724259755
-1.180632184122412,0.6519295489168465,28.703052194840396
-0.028182228338654868,0.3520001583555273,96.66676589751286
0.42833187053041766,-0.4837388859726418,67.4053518151958
0.06651722238316789,-0.13574286986858092,21.96520734118408
0.3024718977397814,-0.13497142932629702,37.17376479102483
-0.6343220936809636,1.005336215715737,4.3396636760018374
-0.3627411659871381,-0.8543254894390128,38.943398700610096
-0.672460447775951,-1.7947654413388694,95.56692052529732
-0.3595531615405413,0.9829106565380966,21.98476388989279
-0.813146282044454,0.8027749601445952,55.4931393880147
-1.7262826023316769,-0.4673963563947825,87.88097969475697
0.17742614225375283,-1.4142329316598898,91.24261051540442
-0.4017809362082619,-1.1199934494063788,48.614594796879004
-1.6301983469660446,0.8871966718314312,76.29041274933648
0.4627822555257742,0.07628205085815096,92.15996302743683
-0.9072983643832422,1.2231287811336957,43.75587375240547
0.05194539579613895,-0.665636318993776,90.28369362118623
0.7290905621775369,-0.34127374385273646,88.11939396352021
0.12898291075741067,-0.5046559863369944,92.86273437686131
1.1394006845433007,0.3275733535096538,91.49546562049572
-1.2348258203536526,1.142386791502953,30.98940752100089
0.402341641177549,0.7465314490056919,4.7917572234587595
-0.6848100909403132,1.7910561356632877,89.91589712066543
-0.8707971491818818,-0.07253710979396416,39.852932648156624
-0.5788496647644155,1.247681944733755,62.6569054672029
-0.31155253212737266,0.07114297838985101,33.076754954750264
0.05616534222974544,-1.847773486633084,48.9193909660409
-1.1651498407833565,1.9659148720832205,77.01805323893903
0.9008264869541871,-0.24107387043898762,83.5018437730998
0.46566243973045984,-0.1578042885798054,45.013852326993685
-1.5362436862772237,0.5254575960517767,64.78880968214644
1.4882521937955997,-1.9116709354444583,83.28424457392461
1.8958891760305832,0.9348054125055213,82.38761880495537
1.1787795711596507,0.8459462166669192,53.222226979539855
-0.17992483581235091,0.11846466549000206,84.36612347579705
-1.0707526215105425,0.5029144671652596,67.83191695723112
1.0544517269311366,-0.1982770798083221,37.71716709322233
-0.40317694697317963,0.7655358277971175,79.20225603039917
1.2224450703824274,0.9073389563262152,39.22071637078767
0.2082749780768603,0.19739117270603754,6.722535508249672
0.9766390364837128,1.3738482064307522,91.72720889531232
0.3563663971744019,-0.9893300483371293,93.85443844336123
0.7065731681919482,-0.98910237970825,97.76493913608199
0.010500020720820478,-2.476985396400261,65.70098472786675
1.7858704939058352,0.7702542746146643,68.26149205715927
0.12691209270361992,-0.08612658057142746,8.641526447264724
0.40198936344470165,-0.8576679545471977,75.51076683675893
1.8831506970562544,0.6391735981123292,62.3739556165902
-1.3477590611424464,-0.24720034332861016,71.20349514184937
-1.2704849984857336,0.23337956844057567,12.747203112910654
0.9693967081580112,0.8708141179797153,27.030710415625503
-1.17312340511416,0.6738551738753373,89.87314148361818
1.9436211856492926,1.627266980882297,84.29797199023248
-0.41361898075974735,0.7516965184693887,54.84307562078578
-0.7474548114407578,-0.788341151202794,59.91332737810511
1.9229420264803847,-0.8082208047921341,54.66622154564506
1.4805147914344243,-1.3736036789803596,85.90409730512954
1.8675589604265699,-0.40459921329891924,60.61529585170887
0.9060446582753853,1.028063040452162,14.390153682773999
-0.8612256850547025,-1.5187824320207397,4.9734865405119955
1.9100649530990337,-0.4838001599812875,20.511096783668158
-0.2680033709513804,0.6150732041871906,44.35866555949983
